index,value
533,0
534,1
535,0
536,1
537,0
538,1
539,1
540,0
541,1
542,0
543,1
544,0
545,0
546,1
547,0
548,1
549,0
550,1
551,1
552,0
553,1
554,0
555,1
556,0
557,0
558,1
559,0
560,1
561,0
562,1
563,1
564,0
565,1
566,0
567,1
568,0
569,0
570,1
571,0
572,1
573,0
574,1
575,1
576,0
577,1
578,0
579,1
580,0
581,0
582,1
583,0
584,1
585,0
586,1
587,1
588,0
589,1
590,0
591,1
592,1
593,0
594,1
595,0
596,1
597,0
598,0
599,1
600,0
601,1
602,0
603,1
604,1
605,0
606,1
607,0
608,1
609,0
610,0
611,1
612,0
613,1
614,0
615,1
616,1
617,0
618,1
619,0
620,1
621,0
622,0
623,1
624,0
625,1
626,0
627,1
628,1
629,0
630,1
631,0
632,1
633,0
634,0
635,1
636,0
637,1
638,0
639,1
640,1
641,0
642,1
643,0
644,1
645,0
646,0
647,1
648,0
649,1
650,0
651,1
652,1
653,0
654,1
655,0
656,1
657,1
658,0
659,1
660,0
661,1
662,0
663,0
664,1
665,0
666,1
667,0
668,1
669,1
670,0
671,1
672,0
673,1
674,0
675,0
676,1
677,0
678,1
679,0
680,1
681,1
682,0
683,1
684,0
685,1
686,0
687,0
688,1
689,0
690,1
691,0
692,1
693,1
694,0
695,1
696,0
697,1
698,0
699,0
700,1
701,0
702,1
703,0
704,1
705,1
706,0
707,1
708,0
709,1
710,0
711,0
712,1
713,0
714,1
715,0
716,1
717,1
718,0
719,1
720,0
721,1
722,0
723,0
724,1
725,0
726,1
727,0
728,1
729,1
730,0
731,1
732,0
733,1
734,1
735,0
736,1
737,0
738,1
739,0
740,0
741,1
742,0
743,1
744,0
745,1
746,1
747,0
748,1
749,0
750,1
751,0
752,0
753,1
754,0
755,1
756,0
757,1
758,1
759,0
760,1
761,0
762,1
763,0
764,0
765,1
766,0
767,1
768,0
769,1
770,1
771,0
772,1
773,0
774,1
775,0
776,0
777,1
778,0
779,1
780,0
781,1
782,1
783,0
784,1
785,0
786,1
787,0
788,0
789,1
790,0
791,1
792,0
793,1
794,1
795,0
796,1
797,0
798,1
799,0
800,0
801,1
802,0
803,1
804,0
805,1
806,1
807,0
808,1
809,0
810,1
811,1
812,0
813,1
814,0
815,1
816,0
817,0
818,1
819,0
820,1
821,0
822,1
823,1
824,0
825,1
826,0
827,1
828,0
829,0
830,1
831,0
832,1
833,0
834,1
835,1
836,0
837,1
838,0
839,1
840,0
841,0
842,1
843,0
844,1
845,0
846,1
847,1
848,0
849,1
850,0
851,1
852,0
853,0
854,1
855,0
856,1
857,0
858,1
859,1
860,0
861,1
862,0
863,1
864,0
865,0
866,1
867,0
868,1
869,0
870,1
871,1
872,0
873,1
874,0
875,1
876,0
877,0
878,1
879,0
880,1
881,0
882,1
883,1
884,0
885,1
886,0
887,1
888,0
889,0
890,1
891,0
892,1
893,0
894,1
895,1
896,0
897,1
898,0
899,1
900,1
901,0
902,1
903,0
904,1
905,0
906,0
907,1
908,0
909,1
910,0
911,1
912,1
913,0
914,1
915,0
916,1
917,0
918,0
919,1
920,0
921,1
922,0
923,1
924,1
925,0
926,1
927,0
928,1
929,0
930,0
931,1
932,0
933,1
934,0
935,1
936,1
937,0
938,1
939,0
940,1
941,0
942,0
943,1
944,0
945,1
946,0
947,1
948,1
949,0
950,1
951,0
952,1
953,0
954,0
955,1
956,0
957,1
958,0
959,1
960,1
961,0
962,1
963,0
964,1
965,0
966,0
967,1
968,0
969,1
970,0
971,1
972,1
973,0
974,1
975,0
976,1
977,0
978,0
979,1
980,0
981,1
982,0
983,1
984,1
985,0
986,1
987,0
988,1
989,0
990,0
991,1
992,0
993,1
994,0
995,0
996,1
997,0
998,1
999,0
1000,1
1001,1
1002,0
1003,1
1004,0
1005,1
1006,0
1007,0
1008,1
1009,0
1010,1
1011,0
1012,1
1013,1
1014,0
1015,1
1016,0
1017,1
1018,0
1019,0
1020,1
1021,0
1022,1
1023,0
1024,1
1025,1
1026,0
1027,1
1028,0
1029,1
1030,0
1031,0
1032,1
1033,0
1034,1
1035,0
1036,1
1037,1
1038,0
1039,1
1040,0
1041,1
1042,0
1043,0
1044,1
1045,0
1046,1
1047,0
1048,1
1049,1
1050,0
1051,1
1052,0
1053,1
1054,0
1055,0
1056,1
1057,0
1058,1
1059,0
1060,1
1061,1
1062,0
1063,1
1064,0
1065,1
1066,0
1067,0
1068,1
1069,0
1070,1
1071,0
1072,1
1073,1
1074,0
1075,1
1076,0
1077,1
1078,1
1079,0
1080,1
1081,0
1082,1
1083,0
1084,0
1085,1
1086,0
1087,1
1088,0
1089,1
1090,1
1091,0
1092,1
1093,0
1094,1
1095,0
1096,0
1097,1
1098,0
1099,1
1100,0
1101,1
1102,1
1103,0
1104,1
1105,0
1106,1
1107,0
1108,0
1109,1
1110,0
1111,1
1112,0
1113,1
1114,1
1115,0
1116,1
1117,0
1118,1
1119,0
1120,0
1121,1
1122,0
1123,1
1124,0
1125,1
1126,1
1127,0
1128,1
1129,0
1130,1
1131,0
1132,0
1133,1
1134,0
1135,1
1136,0
1137,1
1138,1
1139,0
1140,1
1141,0
1142,1
1143,0
1144,0
1145,1
1146,0
1147,1
1148,0
1149,1
1150,1
1151,0
1152,1
1153,0
1154,1
1155,1
1156,0
1157,1
1158,0
1159,1
1160,0
1161,0
1162,1
1163,0
1164,1
1165,0
1166,1
1167,1
1168,0
1169,1
1170,0
1171,1
1172,0
1173,0
1174,1
1175,0
1176,1
1177,0
1178,1
1179,1
1180,0
1181,1
1182,0
1183,1
1184,0
1185,0
1186,1
1187,0
1188,1
1189,0
1190,1
1191,1
1192,0
1193,1
1194,0
1195,1
1196,0
1197,0
1198,1
1199,0
1200,1
1201,0
1202,1
1203,1
1204,0
1205,1
1206,0
1207,1
1208,0
1209,0
1210,1
1211,0
1212,1
1213,0
1214,1
1215,1
1216,0
1217,1
1218,0
1219,1
1220,1
1221,0
1222,1
1223,0
1224,1
1225,0
1226,0
1227,1
1228,0
1229,1
1230,0
1231,1
1232,1
1233,0
1234,1
1235,0
1236,1
1237,0
1238,0
1239,1
1240,0
1241,1
1242,0
1243,1
1244,1
1245,0
1246,1
1247,0
1248,1
1249,0
1250,0
1251,1
1252,0
1253,1
1254,0
1255,1
1256,1
1257,0
1258,1
1259,0
1260,1
1261,0
1262,0
1263,1
1264,0
1265,1
1266,0
1267,1
1268,1
1269,0
1270,1
1271,0
1272,1
1273,0
1274,0
1275,1
1276,0
1277,1
1278,0
1279,1
1280,1
1281,0
1282,1
1283,0
1284,1
1285,0
1286,0
1287,1
1288,0
1289,1
1290,0
1291,1
1292,1
1293,0
1294,1
1295,0
1296,1
1297,0
1298,0
1299,1
1300,0
1301,1
1302,0
1303,1
1304,1
1305,0
1306,1
1307,0
1308,1
1309,1
1310,0
1311,1
1312,0
1313,1
1314,0
1315,0
1316,1
1317,0
1318,1
1319,0
1320,1
1321,1
1322,0
1323,1
1324,0
1325,1
1326,0
1327,0
1328,1
1329,0
1330,1
1331,0
1332,1
1333,1
1334,0
1335,1
1336,0
1337,1
1338,0
1339,0
1340,1
1341,0
1342,1
1343,0
1344,1
1345,1
1346,0
1347,1
1348,0
1349,1
1350,0
1351,0
1352,1
1353,0
1354,1
1355,0
1356,1
1357,1
1358,0
1359,1
1360,0
1361,1
1362,0
1363,0
1364,1
1365,0
1366,1
1367,0
1368,1
1369,1
1370,0
1371,1
1372,0
1373,1
1374,0
1375,0
1376,1
1377,0
1378,1
1379,0
1380,1
1381,1
1382,0
1383,1
1384,0
1385,1
1386,0
1387,0
1388,1
1389,0
1390,1
1391,0
1392,1
1393,1
1394,0
1395,1
1396,0
1397,1
1398,0
1399,0
1400,1
1401,0
1402,1
1403,0
1404,1
1405,1
1406,0
1407,1
1408,0
1409,1
1410,1
1411,0
1412,1
1413,0
1414,1
1415,0
1416,0
1417,1
1418,0
1419,1
1420,0
1421,1
1422,1
1423,0
1424,1
1425,0
1426,1
1427,0
1428,0
1429,1
1430,0
1431,1
1432,0
1433,1
1434,1
1435,0
1436,1
1437,0
1438,1
1439,0
1440,0
1441,1
1442,0
1443,1
1444,0
1445,1
1446,1
1447,0
1448,1
1449,0
1450,1
1451,0
1452,0
1453,1
1454,0
1455,1
1456,0
1457,1
1458,1
1459,0
1460,1
1461,0
1462,1
1463,0
1464,0
1465,1
1466,0
1467,1
1468,0
1469,1
1470,1
1471,0
1472,1
1473,0
1474,1
1475,1
1476,0
1477,1
1478,0
1479,1
1480,0
1481,0
1482,1
1483,0
1484,1
1485,0
1486,1
1487,1
1488,0
1489,1
1490,0
1491,1
1492,0
1493,0
1494,1
1495,0
1496,1
1497,0
1498,1
1499,1
1500,0
1501,1
1502,0
1503,1
1504,0
1505,0
1506,1
1507,0
1508,1
1509,0
1510,1
1511,1
1512,0
1513,1
1514,0
1515,1
1516,0
1517,0
1518,1
1519,0
1520,1
1521,0
1522,1
1523,1
1524,0
1525,1
1526,0
1527,1
1528,0
1529,0
1530,1
1531,0
1532,1
1533,0
1534,1
1535,1
1536,0
1537,1
1538,0
1539,1
1540,0
1541,0
1542,1
1543,0
1544,1
1545,0
1546,1
1547,1
1548,0
1549,1
1550,0
1551,1
1552,1
1553,0
1554,1
1555,0
1556,1
1557,0
1558,0
1559,1
1560,0
1561,1
1562,0
1563,1
1564,1
1565,0
1566,1
1567,0
1568,1
1569,0
1570,0
1571,1
1572,0
1573,1
1574,0
1575,1
1576,1
1577,0
1578,1
1579,0
1580,1
1581,0
1582,0
1583,1
1584,0
1585,1
1586,0
1587,1
1588,1
1589,0
1590,1
1591,0
1592,1
1593,0
1594,0
1595,1
1596,0
1597,1
1598,0
1599,1
1600,1
1601,0
1602,1
1603,0
1604,1
1605,0
1606,0
1607,1
1608,0
1609,1
1610,0
1611,0
1612,1
1613,0
1614,1
1615,0
1616,1
1617,1
1618,0
1619,1
1620,0
1621,1
1622,0
1623,0
1624,1
1625,0
1626,1
1627,0
1628,1
1629,1
1630,0
1631,1
1632,0
1633,1
1634,0
1635,0
1636,1
1637,0
1638,1
1639,0
1640,1
1641,1
1642,0
1643,1
1644,0
1645,1
1646,0
1647,0
1648,1
1649,0
1650,1
1651,0
1652,1
1653,1
1654,0
1655,1
1656,0
1657,1
1658,0
1659,0
1660,1
1661,0
1662,1
1663,0
1664,1
1665,1
1666,0
1667,1
1668,0
1669,1
1670,0
1671,0
1672,1
1673,0
1674,1
1675,0
1676,1
1677,1
1678,0
1679,1
1680,0
1681,1
1682,1
1683,0
1684,1
1685,0
1686,1
1687,0
1688,0
1689,1
1690,0
1691,1
1692,0
1693,1
1694,1
1695,0
1696,1
1697,0
1698,1
1699,0
1700,0
1701,1
1702,0
1703,1
1704,0
1705,1
1706,1
1707,0
1708,1
1709,0
1710,1
1711,0
1712,0
1713,1
1714,0
1715,1
1716,0
1717,1
1718,1
1719,0
1720,1
1721,0
1722,1
1723,0
1724,0
1725,1
1726,0
1727,1
1728,0
1729,1
1730,1
1731,0
1732,1
1733,0
1734,1
1735,0
1736,0
1737,1
1738,0
1739,1
1740,0
1741,1
1742,1
1743,0
1744,1
1745,0
1746,1
1747,0
1748,0
1749,1
1750,0
1751,1
1752,0
1753,1
1754,1
1755,0
1756,1
1757,0
1758,1
1759,1
1760,0
1761,1
1762,0
1763,1
1764,0
1765,0
1766,1
1767,0
1768,1
1769,0
1770,1
1771,1
1772,0
1773,1
1774,0
1775,1
1776,0
1777,0
1778,1
1779,0
1780,1
1781,0
1782,1
1783,1
1784,0
1785,1
1786,0
1787,1
1788,0
1789,0
1790,1
1791,0
1792,1
1793,0
1794,1
1795,1
1796,0
1797,1
1798,0
1799,1
1800,0
1801,0
1802,1
1803,0
1804,1
1805,0
1806,1
1807,1
1808,0
1809,1
1810,0
1811,1
1812,0
1813,0
1814,1
1815,0
1816,1
1817,0
1818,1
1819,1
1820,0
1821,1
1822,0
1823,1
1824,0
1825,0
1826,1
1827,0
1828,1
1829,0
1830,1
1831,1
1832,0
1833,1
1834,0
1835,1
1836,0
1837,0
1838,1
1839,0
1840,1
1841,0
1842,0
1843,1
1844,0
1845,1
1846,0
1847,1
1848,1
1849,0
1850,1
1851,0
1852,1
1853,0
1854,0
1855,1
1856,0
1857,1
1858,0
1859,1
1860,1
1861,0
1862,1
1863,0
1864,1
1865,0
1866,0
1867,1
1868,0
1869,1
1870,0
1871,1
1872,1
1873,0
1874,1
1875,0
1876,1
1877,0
1878,0
1879,1
1880,0
1881,1
1882,0
1883,1
1884,1
1885,0
1886,1
1887,0
1888,1
1889,0
1890,0
1891,1
1892,0
1893,1
1894,0
1895,1
1896,1
1897,0
1898,1
1899,0
1900,1
1901,0
1902,0
1903,1
1904,0
1905,1
1906,0
1907,1
1908,1
1909,0
1910,1
1911,0
1912,1
1913,1
1914,0
1915,1
1916,0
1917,1
1918,0
1919,0
1920,1
1921,0
1922,1
1923,0
1924,1
1925,1
1926,0
1927,1
1928,0
1929,1
1930,0
1931,0
1932,1
1933,0
1934,1
1935,0
1936,1
1937,1
1938,0
1939,1
1940,0
1941,1
1942,0
1943,0
1944,1
1945,0
1946,1
1947,0
1948,1
1949,1
1950,0
1951,1
1952,0
1953,1
1954,0
1955,0
1956,1
1957,0
1958,1
1959,0
1960,1
1961,1
1962,0
1963,1
1964,0
1965,1
1966,0
1967,0
1968,1
1969,0
1970,1
1971,0
1972,1
1973,1
1974,0
1975,1
1976,0
1977,1
1978,0
1979,0
1980,1
1981,0
1982,1
1983,0
1984,0
1985,1
1986,0
1987,1
1988,0
1989,1
1990,1
1991,0
1992,1
1993,0
1994,1
1995,0
1996,0
1997,1
1998,0
1999,1
2000,0
2001,1
2002,1
2003,0
2004,1
2005,0
2006,1
2007,0
2008,0
2009,1
2010,0
2011,1
2012,0
2013,1
2014,1
2015,0
2016,1
2017,0
2018,1
2019,0
2020,0
2021,1
2022,0
2023,1
2024,0
2025,1
2026,1
2027,0
2028,1
2029,0
2030,1
2031,0
2032,0
2033,1
2034,0
2035,1
2036,0
2037,1
2038,1
2039,0
2040,1
2041,0
2042,1
2043,0
2044,0
2045,1
2046,0
2047,1
2048,0
2049,1
2050,1
2051,0
2052,1
2053,0
2054,1
2055,1
2056,0
2057,1
2058,0
2059,1
2060,0
2061,0
2062,1
2063,0
2064,1
2065,0
2066,1
2067,1
2068,0
2069,1
2070,0
2071,1
2072,0
2073,0
2074,1
2075,0
2076,1
2077,0
2078,1
2079,1
2080,0
2081,1
2082,0
2083,1
2084,0
2085,0
2086,1
2087,0
2088,1
2089,0
2090,1
2091,1
2092,0
2093,1
2094,0
2095,1
2096,0
2097,0
2098,1
2099,0
2100,1
2101,0
2102,1
2103,1
2104,0
2105,1
2106,0
2107,1
2108,0
2109,0
2110,1
2111,0
2112,1
2113,0
2114,1
2115,1
2116,0
2117,1
2118,0
2119,1
2120,0
2121,0
2122,1
2123,0
2124,1
2125,0
2126,1
2127,1
2128,0
2129,1
2130,0
2131,1
2132,1
2133,0
2134,1
2135,0
2136,1
2137,0
2138,0
2139,1
2140,0
2141,1
2142,0
2143,1
2144,1
2145,0
2146,1
2147,0
2148,1
2149,0
2150,0
2151,1
2152,0
2153,1
2154,0
2155,1
2156,1
2157,0
2158,1
2159,0
2160,1
2161,0
2162,0
2163,1
2164,0
2165,1
2166,0
2167,1
2168,1
2169,0
2170,1
2171,0
2172,1
2173,0
2174,0
2175,1
2176,0
2177,1
2178,0
2179,1
2180,1
2181,0
2182,1
2183,0
2184,1
2185,0
2186,0
2187,1
2188,0
2189,1
2190,0
2191,1
2192,1
2193,0
2194,1
2195,0
2196,1
2197,0
2198,0
2199,1
2200,0
2201,1
2202,0
2203,1
2204,1
2205,0
2206,1
2207,0
2208,1
2209,1
2210,0
2211,1
2212,0
2213,1
2214,0
2215,0
2216,1
2217,0
2218,1
2219,0
2220,1
2221,1
2222,0
2223,1
2224,0
2225,1
2226,0
2227,0
2228,1
2229,0
2230,1
2231,0
2232,1
2233,1
2234,0
2235,1
2236,0
2237,1
2238,0
2239,0
2240,1
2241,0
2242,1
2243,0
2244,1
2245,1
2246,0
2247,1
2248,0
2249,1
2250,0
2251,0
2252,1
2253,0
2254,1
2255,0
2256,1
2257,1
2258,0
2259,1
2260,0
2261,1
2262,0
2263,0
2264,1
2265,0
2266,1
2267,0
2268,1
2269,1
2270,0
2271,1
2272,0
2273,1
2274,0
2275,0
2276,1
2277,0
2278,1
2279,0
2280,1
2281,1
2282,0
2283,1
2284,0
2285,1
2286,0
2287,0
2288,1
2289,0
2290,1
2291,0
2292,1
2293,1
2294,0
2295,1
2296,0
2297,1
2298,0
2299,0
2300,1
2301,0
2302,1
2303,0
2304,0
2305,1
2306,0
2307,1
2308,0
2309,1
2310,1
2311,0
2312,1
2313,0
2314,1
2315,0
2316,0
2317,1
2318,0
2319,1
2320,0
2321,1
2322,1
2323,0
2324,1
2325,0
2326,1
2327,0
2328,0
2329,1
2330,0
2331,1
2332,0
2333,1
2334,1
2335,0
2336,1
2337,0
2338,1
2339,0
2340,0
2341,1
2342,0
2343,1
2344,0
2345,1
2346,1
2347,0
2348,1
2349,0
2350,1
2351,0
2352,0
2353,1
2354,0
2355,1
2356,0
2357,1
2358,1
2359,0
2360,1
2361,0
2362,1
2363,0
2364,0
2365,1
2366,0
2367,1
2368,0
2369,1
2370,1
2371,0
2372,1
2373,0
2374,1
2375,0
2376,0
2377,1
2378,0
2379,1
2380,0
2381,1
2382,1
2383,0
2384,1
2385,0
2386,1
2387,0
2388,0
2389,1
2390,0
2391,1
2392,0
2393,1
2394,1
2395,0
2396,1
2397,0
2398,1
2399,1
2400,0
2401,1
2402,0
2403,1
2404,0
2405,0
2406,1
2407,0
2408,1
2409,0
2410,1
2411,1
2412,0
2413,1
2414,0
2415,1
2416,0
2417,0
2418,1
2419,0
2420,1
2421,0
2422,1
2423,1
2424,0
2425,1
2426,0
2427,1
2428,0
2429,0
2430,1
2431,0
2432,1
2433,0
2434,1
2435,1
2436,0
2437,1
2438,0
2439,1
2440,0
2441,0
2442,1
2443,0
2444,1
2445,0
2446,1
2447,1
2448,0
2449,1
2450,0
2451,1
2452,0
2453,0
2454,1
2455,0
2456,1
2457,0
2458,1
2459,1
2460,0
2461,1
2462,0
2463,1
2464,0
2465,0
2466,1
2467,0
2468,1
2469,0
2470,1
2471,1
2472,0
2473,1
2474,0
2475,1
2476,0
2477,0
2478,1
2479,0
2480,1
2481,0
2482,1
2483,1
2484,0
2485,1
2486,0
2487,1
2488,1
2489,0
2490,1
2491,0
2492,1
2493,0
2494,0
2495,1
2496,0
2497,1
2498,0
2499,1
2500,1
2501,0
2502,1
2503,0
2504,1
2505,0
2506,0
2507,1
2508,0
2509,1
2510,0
2511,1
2512,1
2513,0
2514,1
2515,0
2516,1
2517,0
2518,0
2519,1
2520,0
2521,1
2522,0
2523,1
2524,1
2525,0
2526,1
2527,0
2528,1
2529,0
2530,0
2531,1
2532,0
2533,1
2534,0
2535,1
2536,1
2537,0
2538,1
2539,0
2540,1
2541,0
2542,0
2543,1
2544,0
2545,1
2546,0
2547,1
2548,1
2549,0
2550,1
2551,0
2552,1
2553,0
2554,0
2555,1
2556,0
2557,1
2558,0
2559,1
2560,1
2561,0
2562,1
2563,0
2564,1
2565,0
2566,0
2567,1
2568,0
2569,1
2570,0
2571,1
2572,1
2573,0
2574,1
2575,0
2576,1
2577,1
2578,0
2579,1
2580,0
2581,1
2582,0
2583,0
2584,1
2585,0
2586,1
2587,0
2588,1
2589,1
2590,0
2591,1
2592,0
2593,1
2594,0
2595,0
2596,1
2597,0
2598,1
2599,0
2600,1
2601,1
2602,0
2603,1
2604,0
2605,1
2606,0
2607,0
2608,1
2609,0
2610,1
2611,0
2612,1
2613,1
2614,0
2615,1
2616,0
2617,1
2618,0
2619,0
2620,1
2621,0
2622,1
2623,0
2624,1
2625,1
2626,0
2627,1
2628,0
2629,1
2630,0
2631,0
2632,1
2633,0
2634,1
2635,0
2636,1
2637,1
2638,0
2639,1
2640,0
2641,1
2642,0
2643,0
2644,1
2645,0
2646,1
2647,0
2648,1
2649,1
2650,0
2651,1
2652,0
2653,1
2654,1
2655,0
2656,1
2657,0
2658,1
2659,0
2660,0
2661,1
2662,0
2663,1
2664,0
2665,1
2666,1
2667,0
2668,1
2669,0
2670,1
2671,0
2672,0
2673,1
2674,0
2675,1
2676,0
2677,1
2678,1
2679,0
2680,1
2681,0
2682,1
2683,0
2684,0
2685,1
2686,0
2687,1
2688,0
2689,1
2690,1
2691,0
2692,1
2693,0
2694,1
2695,0
2696,0
2697,1
2698,0
2699,1
2700,0
2701,1
2702,1
2703,0
2704,1
2705,0
2706,1
2707,0
2708,0
2709,1
2710,0
2711,1
2712,0
2713,1
2714,1
2715,0
2716,1
2717,0
2718,1
2719,0
2720,0
2721,1
2722,0
2723,1
2724,0
2725,1
2726,1
2727,0
2728,1
2729,0
2730,1
2731,0
2732,0
2733,1
2734,0
2735,1
2736,0
2737,1
2738,1
2739,0
2740,1
2741,0
2742,1
2743,1
2744,0
2745,1
2746,0
2747,1
2748,0
2749,0
2750,1
2751,0
2752,1
2753,0
2754,1
2755,1
2756,0
2757,1
2758,0
2759,1
2760,0
2761,0
2762,1
2763,0
2764,1
2765,0
2766,1
2767,1
2768,0
2769,1
2770,0
2771,1
2772,0
2773,0
2774,1
2775,0
2776,1
2777,0
2778,1
2779,1
2780,0
2781,1
2782,0
2783,1
2784,0
2785,0
2786,1
2787,0
2788,1
2789,0
2790,1
2791,1
2792,0
2793,1
2794,0
2795,1
2796,0
2797,0
2798,1
2799,0
2800,1
2801,0
2802,1
2803,1
2804,0
2805,1
2806,0
2807,1
2808,0
2809,0
2810,1
2811,0
2812,1
2813,0
2814,0
2815,1
2816,0
2817,1
2818,0
2819,1
2820,1
2821,0
2822,1
2823,0
2824,1
2825,0
2826,0
2827,1
2828,0
2829,1
2830,0
2831,1
2832,1
2833,0
2834,1
2835,0
2836,1
2837,0
2838,0
2839,1
2840,0
2841,1
2842,0
2843,1
2844,1
2845,0
2846,1
2847,0
2848,1
2849,0
2850,0
2851,1
2852,0
2853,1
2854,0
2855,1
2856,1
2857,0
2858,1
2859,0
2860,1
2861,0
2862,0
2863,1
2864,0
2865,1
2866,0
2867,1
2868,1
2869,0
2870,1
2871,0
2872,1
2873,0
2874,0
2875,1
2876,0
2877,1
2878,0
2879,1
2880,1
2881,0
2882,1
2883,0
2884,1
2885,0
2886,0
2887,1
2888,0
2889,1
2890,0
2891,1
2892,1
2893,0
2894,1
2895,0
2896,1
2897,0
2898,0
2899,1
2900,0
2901,1
2902,0
2903,1
2904,1
2905,0
2906,1
2907,0
2908,1
2909,0
2910,0
2911,1
2912,0
2913,1
2914,0
2915,1
2916,1
2917,0
2918,1
2919,0
2920,1
2921,1
2922,0
2923,1
2924,0
2925,1
2926,0
2927,0
2928,1
2929,0
2930,1
2931,0
2932,1
2933,1
2934,0
2935,1
2936,0
2937,1
2938,0
2939,0
2940,1
2941,0
2942,1
2943,0
2944,1
2945,1
2946,0
2947,1
2948,0
2949,1
2950,0
2951,0
2952,1
2953,0
2954,1
2955,0
2956,1
2957,1
2958,0
2959,1
2960,0
2961,1
2962,0
2963,0
2964,1
2965,0
2966,1
2967,0
2968,1
2969,1
2970,0
2971,1
2972,0
2973,1
2974,0
2975,0
2976,1
2977,0
2978,1
2979,0
2980,1
2981,1
2982,0
2983,1
2984,0
2985,1
2986,0
2987,0
2988,1
2989,0
2990,1
2991,0
2992,1
2993,1
2994,0
2995,1
2996,0
2997,1
